"","track_name","track_id","artist_name","duration_ms","popularity","explicit","album_name","album_id","release_date","playlist_name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"564","Until You Were Gone (feat. Emily Warren) - Skrux & Saturn Remix","1pgyHZNpzYB4aRUdD0dQgI","The Chainsmokers",240306,37,FALSE,"Until You Were Gone (Remixes) (feat. Emily Warren)","50R3SoE707H6HmKVipKQV6",2015-12-18,"moving on",0.529,0.692,1,-5.988,1,0.0363,0.0187,1.71e-05,0.127,0.29,139.96,4
"565","Forgive Myself","4kcb0mNbVvjkkw825XTwiU","Shaylen",194276,26,FALSE,"Temporary Feelings","2wdmCLU4xN8otThUItzluy",2020-09-25,"moving on",0.739,0.524,1,-8.914,1,0.0334,0.249,0,0.116,0.34,107.09,4
"566","Closure (feat. Calica)","4sE5BzWDrAVNZzuslCi6K5","Aaron Taos",216086,27,FALSE,"Closure feat. Calica","1JoKaXrvdh5FbP2nB6VB5R",2021-11-03,"moving on",0.761,0.725,9,-3.696,1,0.0496,0.0516,0,0.105,0.713,99.956,4
"567","My Person","0a3oURCG3s5cpAPNcdDm6e","Tayler Buono",186879,38,TRUE,"My Person","0hCFjworN4bxpXRH2GBQR5",2021-02-12,"moving on",0.504,0.596,2,-7.753,1,0.384,0.599,0,0.376,0.215,143.818,4
"568","Lie To Me","2mruyhr8zSQ4k6tXp1764t","Shaylen",176782,22,TRUE,"Highs and Lows","6zvHQKV9JJG0OvQfh87Rtc",2019-08-02,"moving on",0.674,0.539,1,-5.142,1,0.184,0.334,0,0.38,0.608,169.953,4
"569","OutRight","6TGapnqEUkkSBanKyn5qYy","Wild Party",162453,53,FALSE,"Phantom Pop","1itqJ1Ss7xUhNq0XoV1Ndk",2014-10-07,"moving on",0.546,0.823,2,-4.979,1,0.0608,0.000791,0,0.0502,0.569,147.951,4
"570","FUCKBOY","1AXJqw8lCf3chqvgq4U8mA","Dixie",190346,55,TRUE,"FUCKBOY","7MEDmpNwxYkhXaoWL1H8eA",2021-05-14,"moving on",0.759,0.475,8,-7.226,1,0.0443,0.205,0,0.085,0.505,89.471,4
"571","Stay A While","2LuHROGvtfG0IBwFtYEbQG","Cemetery Sun",203013,42,FALSE,"Stay A While","3gC9ZlqHQD93pQiCtT6v7k",2018-02-02,"moving on",0.441,0.794,3,-5.642,1,0.0454,0.00599,0,0.118,0.454,156.018,4
"572","Demons","1FonRAk9xtzJZbGCslpaZ9","Ouse",204891,48,TRUE,"Crying in Camo","3gU6gMk34pPoQcwWR0MClJ",2022-02-14,"moving on",0.544,0.55,4,-10.654,1,0.0592,0.0183,0,0.193,0.134,149.872,4
"573","We Don't Get High (like we used to)","6bWPX8d025TI1VeemonG6j","Griffin Oskar",180826,32,FALSE,"We Don't Get High (like we used to)","4TmuBiYkhrtVT7EbgIfxgC",2020-04-20,"moving on",0.736,0.503,8,-6.022,1,0.0627,0.0391,0.000207,0.107,0.252,79.946,4
"574","to get over you","5Gyg6pLwtzUaA15rfQI5fk","ROSIE",170866,37,FALSE,"20mg of Happiness","338Td52uBRdtXDqIZiOo6D",2021-10-22,"moving on",0.603,0.343,6,-6.345,0,0.0758,0.212,0.000171,0.295,0.642,74.66,4
"575","Life Goes On","0eu4C55hL6x29mmeAjytzC","Oliver Tree",161803,79,FALSE,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)","5vP0fNictdWyU48o83Q7ob",2021-05-28,"moving on",0.7,0.49,0,-5.187,1,0.076,0.186,0,0.117,0.569,79.982,4
"576","Don’t Blame Me","1R0a2iXumgCiFb7HEZ7gUE","Taylor Swift",236413,87,FALSE,"reputation","6DEjYFkNZh67HP7R9PSZvv",2017-11-10,"moving on",0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,4
"577","BACK AND FORTH","1K7w2z9aHDzqHGZvzM2O0G","SEBASTIAN PAUL",180000,0,FALSE,"BACK AND FORTH","3nY1xeScZg5ZVq0UEALjcE",2020-03-27,"moving on",0.583,0.697,3,-7.047,1,0.0805,0.155,2.4e-06,0.147,0.56,153.956,4
"578","Play Date","4DpNNXFMMxQEKl7r0ykkWA","Melanie Martinez",179867,78,TRUE,"Cry Baby (Deluxe Edition)","5JpH5T1sCYnUyZD6TM0QaY",2015-08-14,"moving on",0.68,0.729,5,-5.077,1,0.0475,0.612,0,0.224,0.446,123.97,4
"579","Torn","3ywzBUkk3b616VzM4I5PzL","Natalie Imbruglia",244893,50,FALSE,"Left Of The Middle / White Lillies Island","6PeoKHKnHVBsieCtkqdlOq",2005-09-03,"moving on",0.576,0.847,5,-6.509,1,0.0327,0.0649,0.000163,0.669,0.59,96.312,4
"580","Strangers Forever","0mIvRrpvEg5NDJIEoXee1E","Maude Latour",193986,49,FALSE,"Strangers Forever EP","6TnIod1gUSYfl8EMCgc93H",2021-10-29,"moving on",0.636,0.529,5,-8.941,1,0.0422,0.185,0.000152,0.363,0.431,136.967,4
"581","When It Hurts","5ukiLnDMUtCRa7jRrsyAny","Alyssa Reid",134194,41,TRUE,"When It Hurts","41Ee2GiAMjsU0Qjplm5Asd",2022-07-01,"moving on",0.742,0.334,0,-8.002,1,0.102,0.25,2.09e-05,0.442,0.659,80.013,4
"582","Irreplaceable","6RX5iL93VZ5fKmyvNXvF1r","Beyoncé",227853,70,FALSE,"B'Day Deluxe Edition","0Zd10MKN5j9KwUST0TdBBB",2007-05-29,"moving on",0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,4
"583","I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault)","4CkgMiMqZ5JzW9iYXSTMTL","Taylor Swift",285106,75,TRUE,"Red (Taylor's Version)","6kZ42qRrzov54LcAk4onW9",2021-11-12,"moving on",0.391,0.715,0,-4.516,1,0.0495,0.167,0,0.183,0.473,149.654,3
"584","The Bottom","4Sk74gcXTe9dnE1HU5Pn1y","Gracie Abrams",180488,62,TRUE,"This Is What It Feels Like","7l2g05NyprwonSFIs2y8at",2021-11-12,"moving on",0.722,0.596,5,-5.072,1,0.185,0.414,9.2e-06,0.133,0.903,94.512,3
"585","If You're Gonna Lie","0mPTZjG5PElXTUIxj1nqgp","FLETCHER",203113,58,TRUE,"you ruined new york city for me","4aGGhfTv8mJ9JAiz8dsa0L",2019-08-16,"moving on",0.671,0.763,8,-5.877,1,0.305,0.607,2.16e-05,0.495,0.469,149.87,4
"586","EVER AGAIN","5MPSrbwrhVmfoOvWOjKKER","Arizona Zervas",156188,35,TRUE,"ON TEN","7dsfBzyi25OojkxXIBbk9q",2022-06-24,"moving on",0.641,0.758,11,-6.567,0,0.0428,0.0158,0,0.188,0.527,156.958,4
"587","Love Myself","36phXHOKx8rO7CMp2vNX4x","Hailee Steinfeld",218773,70,FALSE,"HAIZ","1ABRc0UFHY3x6rKQeFBTQ0",2016-02-26,"moving on",0.617,0.759,0,-6.785,0,0.0678,0.0026,0,0.419,0.324,122.924,4
"588","Run Into You","10iAcSejD0yFlmk6rNWN2B","Clara Mae",175473,46,FALSE,"Drunk On Emotions","420G51WTKOJQFg7YknO4Xi",2020-08-28,"moving on",0.588,0.559,6,-6.418,1,0.0696,0.274,0,0.0756,0.257,125.538,4
"589","One Whole Day (feat. Wiz Khalifa)","4eHceQL93Re1ZiaY7kRZ7F","Dixie",176854,55,FALSE,"One Whole Day (feat. Wiz Khalifa)","4ZdRvkHcJzmDhweKxFdjUw",2020-12-04,"moving on",0.64,0.863,5,-4.002,1,0.0322,0.038,0,0.294,0.725,81.003,4
"590","she's all yours","50p8v7PAXUBoD5MzoZdr9s","Loote",161946,56,TRUE,"lost","0hc021mB0QDSF4uCTr3Ki7",2019-06-14,"moving on",0.573,0.662,6,-5.657,1,0.0461,0.0561,0,0.148,0.361,157.791,4
"591","hate the way you love me","6GXRPqb0daBCcA9SRJMTMe","renforshort",173444,53,TRUE,"dear amelia","2BFeOSMMljkZs37e4uYLtG",2022-07-08,"moving on",0.609,0.849,8,-6.385,0,0.0454,0.373,0,0.207,0.57,87.991,4
"592","Wasting All These Tears","25zXRQGuwYZdIp88fVZOPC","Cassadee Pope",215640,61,FALSE,"Frame By Frame","7IoVJIpP7XtjMJkgYxJkrn",2013-01-01,"moving on",0.465,0.772,5,-3.932,0,0.0378,0.0959,1.04e-05,0.167,0.257,155.83,4
"593","My Type","2Iq6HhIquO7JKr0KfTNLzU","Saint Motel",204811,68,FALSE,"My Type EP","2r69WsAMyjbgLf8c4woaUr",2014-08-16,"catch a vibeeee",0.595,0.896,10,-2.951,1,0.047,0.0641,5.82e-05,0.0748,0.567,118.001,4
"594","Swim Good","3CgZCQyuyxHRMWB9BTwmni","Frank Ocean",257186,68,FALSE,"Swim Good","3TLaFWQDhV1g39Qwd5sPAm",2011-01-01,"catch a vibeeee",0.653,0.668,0,-8.183,1,0.0881,0.00116,0.00269,0.0731,0.711,160.048,4
"595","Healing","2jgq1RlYLt4FZldm4KAfj2","FLETCHER",187544,64,TRUE,"Healing","3sjbCpkd5bRaUuDMxKUy3s",2021-06-25,"catch a vibeeee",0.572,0.621,2,-7.298,1,0.0336,0.543,2.19e-06,0.124,0.35,159.989,4
"596","Can I Call You Tonight?","64lsIF5pw0sJY0gV5kz0RN","Dayglow",278769,81,FALSE,"Fuzzybrain","5PFzbdbZRNaoGLCHFPnmv3",2019-11-14,"catch a vibeeee",0.641,0.842,9,-7.27,1,0.0292,0.132,0.91,0.419,0.5,129.98,4
"597","Can't Sleep - Vanic Remix","1MCbmAi09K9Rk1HcIrY1bM","K.Flay",263058,46,TRUE,"Can't Sleep (Vanic Remix)","6zXjb3K75Bxbu0rkfYmHY7",2021-09-10,"catch a vibeeee",0.522,0.835,4,-3.761,0,0.0806,0.00168,0,0.0523,0.259,145.987,4
"598","Social Cues","1KuVdyg8d6NlRhbpHxg5UF","Cage The Elephant",219053,65,FALSE,"Social Cues","2VuZJsJBPLwg9BeQFQle8G",2019-04-19,"catch a vibeeee",0.668,0.913,9,-3.097,1,0.0348,0.0119,6.7e-06,0.111,0.933,132.039,4
"599","Ribs","0TEekvXTomKt3hdXDZxxeW","Lorde",258969,2,FALSE,"Pure Heroine (Extended)","6rnzvZhe3PA57xKcKLRtJ6",2013-01-01,"catch a vibeeee",0.511,0.472,4,-9.277,1,0.091,0.534,0.614,0.11,0.0399,127.978,4
"600","Moth's Wings","1WETgXqmJ2NaziQhtav0pK","Passion Pit",256320,49,FALSE,"Manners","6H51jH1SuzV6ca1VxW2Tmv",NA,"catch a vibeeee",0.514,0.727,11,-6.219,1,0.0283,0.00138,0.0916,0.0756,0.136,120.995,4
"601","Doses & Mimosas","44CZRkOxv7UItaAUmh8PgN","Cherub",323253,69,TRUE,"Year of the Caprese","070DVvXuLD3fM3KYs47tas",NA,"catch a vibeeee",0.775,0.655,5,-7.333,1,0.102,0.114,0.00016,0.035,0.346,114.503,4
"602","Let Go","3V0W5CfNDMiTKg93wuLFxJ","RAC",280120,52,FALSE,"Strangers","0pvp7cHQccsevHLhClFbSz",2014-01-01,"catch a vibeeee",0.746,0.84,5,-5.891,1,0.0331,0.0917,0.0156,0.351,0.734,110,4
"603","Classic (feat. POWERS)","42TrdbXsmLybxUGJczYbrJ","The Knocks",248506,54,FALSE,"55","66eHI59X5UEaLrEqrEDKTx",2016-03-04,"catch a vibeeee",0.631,0.94,2,-3.52,1,0.049,0.00464,0.000805,0.324,0.552,101.961,4
"604","When Did Your Heart Go Missing?","60okmgzrYnFh2nXfi0XxWR","Rooney",213333,51,FALSE,"Calling The World","1qnCc35z3I85Igk8l7crK1",2007-01-01,"catch a vibeeee",0.598,0.93,9,-4.014,0,0.0466,0.00176,0,0.0353,0.97,175.795,4
"605","If I Lose Myself","7hIRQZhDjab4YgqkkkehV9","OneRepublic",241640,59,FALSE,"Native","2bbhW5ifCwOYM8DMkqoYBF",2014-01-01,"catch a vibeeee",0.482,0.713,2,-6.017,1,0.0487,0.0969,0,0.111,0.263,140.069,4
"606","Sit Next to Me - Stereotypes Remix","4v0CuFW0bEMBQ1gRn2mB3X","Foster The People",190720,55,FALSE,"Sit Next to Me (Stereotypes Remix)","0SBjLqgv3wzOb5LtvYz0zf",2018-02-23,"catch a vibeeee",0.68,0.738,6,-4.881,0,0.0331,0.173,0.00036,0.37,0.675,105.015,4
"607","Paper Planes","1kusepF3AacIEtUTYrw4GV","M.I.A.",203760,41,FALSE,"Kala","1Lymt1abGCr3J06bbnmWca",2007-01-01,"catch a vibeeee",0.447,0.848,2,-6.175,1,0.222,0.033,7.45e-05,0.722,0.485,172.247,4
"608","Kids","1jJci4qxiYcOHhQR247rEU","MGMT",302840,78,FALSE,"Oracular Spectacular","6mm1Skz3JE6AXneya9Nyiv",2007-12-14,"catch a vibeeee",0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,4
"609","Heat Waves","02MWAaffLxlfxAUY7c5dvx","Glass Animals",238805,89,FALSE,"Dreamland (+ Bonus Levels)","0KTj6k94XZh0c6IEMfxeWV",2020-08-06,"catch a vibeeee",0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,4
"610","I Took A Pill In Ibiza - Seeb Remix","1MtUq6Wp1eQ8PC6BbPCj8P","Mike Posner",197933,73,TRUE,"At Night, Alone.","1Tz3Ai1guEFf4hV3d9i17K",2016-05-06,"catch a vibeeee",0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,4
"611","Samurai (feat. Katy Tiz)","0VOsR3sEACivA46VDuaLai","Vanic",201600,41,FALSE,"Samurai (feat. Katy Tiz)","30aKybIu6FdsT7a47avct2",2016-09-16,"catch a vibeeee",0.381,0.668,1,-4.328,0,0.0326,0.00457,0,0.0877,0.104,75.004,4
"612","Perfect Places","508hbpTQ7wclT2JDpKBUSV","Lorde",221874,0,TRUE,"Perfect Places","0OkOQFh8fh15cQx0sMwYrH",2017-06-01,"catch a vibeeee",0.618,0.565,1,-5.313,0,0.0543,0.00255,3.63e-05,0.128,0.522,104.412,4
"613","So Good","28GUjBGqZVcAV4PHSYzkj2","B.o.B",213253,64,FALSE,"Strange Clouds","7qqCw47pAWFzhwTpVRd0zE",2012-04-27,"catch a vibeeee",0.66,0.9,7,-5.02,1,0.14,0.0403,0,0.219,0.591,85.51,4
"614","What Do You Mean?","4B0JvthVoAAuygILe3n4Bs","Justin Bieber",205680,77,FALSE,"Purpose (Deluxe)","6Fr2rQkZ383FcMqFyT7yPr",2015-11-13,"catch a vibeeee",0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,4
"615","Walking On A Dream","5r5cp9IpziiIsR6b93vcnQ","Empire of the Sun",198440,78,FALSE,"Walking On A Dream (10th Anniversary Edition)","5B6XfyHHYawyLkEvNvhSPh",2008-10-03,"catch a vibeeee",0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,4
"616","Beautiful Mistakes (feat. Megan Thee Stallion)","6fRxMU4LWwyaSSowV441IU","Maroon 5",227395,32,FALSE,"Beautiful Mistakes (feat. Megan Thee Stallion)","4jGaPN2gEpKciN02ZKRShT",2021-03-03,"catch a vibeeee",0.713,0.676,10,-5.483,1,0.027,0.0377,0,0.154,0.721,99.048,4
"617","Brazil","4sNG6zQBmtq7M8aeeKJRMQ","Declan McKenna",252306,80,FALSE,"What Do You Think About the Car?","3HJiLDJgWA9Z0MvCxlzHYQ",2017-07-21,"catch a vibeeee",0.687,0.617,4,-5.213,1,0.0287,0.0941,1.27e-05,0.0898,0.665,121.079,4
"618","Blur (feat. Foster The People)","653SgdD6rQ9YPtsqRgQVzm","MØ",181961,52,FALSE,"Blur (feat. Foster The People)","4HllYKJ6UAchXK6qLPtPYP",2018-11-30,"catch a vibeeee",0.616,0.809,1,-4.775,0,0.033,0.0148,0,0.718,0.468,140.007,4
"619","Pumpin Blood - The Jane Doze Remix","0RC4QgdYTeCCa02PbXjd8r","NONONO",234013,48,FALSE,"We Are Only Remixes","4IJVtQQw1kgrZrvNGPde6Q",2015-07-24,"catch a vibeeee",0.544,0.833,7,-6.903,1,0.0656,0.00595,0.0303,0.132,0.241,127.981,4
"620","Tongue Tied","0GO8y8jQk1PkHzS31d699N","Grouplove",218013,79,FALSE,"Never Trust a Happy Song","3oylWMc9TTC6Nx4I6U3axc",2011-09-02,"catch a vibeeee",0.56,0.936,3,-5.835,1,0.0439,0.00847,0,0.161,0.371,112.96,4
"621","Better Days (NEIKED x Mae Muller x Polo G)","6f5ExP43esnvdKPddwKXJH","NEIKED",160656,83,FALSE,"Better Days (NEIKED x Mae Muller x Polo G)","2wcv0lHk5fUYyNGKugGa7q",2021-09-24,"catch a vibeeee",0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,4
"622","Mood (feat. iann dior)","4jPy3l0RUwlUI9T5XHBW2m","24kGoldn",140533,83,TRUE,"El Dorado","270o30h7cAlEhBnbuSpFZq",2021-03-26,"catch a vibeeee",0.701,0.716,7,-3.671,0,0.0361,0.174,0,0.324,0.732,91.007,4
"623","Crash My Car","0X5mtNbqxbiTYkwj0CQc2f","COIN",188306,69,FALSE,"Dreamland","3Z62dgkhjWCfLeZ8v9p2Td",2020-02-21,"catch a vibeeee",0.244,0.645,5,-5.863,1,0.0456,0.00178,0.00574,0.301,0.529,183.577,5
"624","Say It - Illenium Remix","0vxudxUod8FTiwE6dYohiH","Flume",267200,51,TRUE,"Skin: The Remixes","0zHb7F613s95pFWQhgXQ9w",2017-04-07,"catch a vibeeee",0.503,0.761,6,-4.477,1,0.0513,0.0352,0.00521,0.0952,0.431,149.941,4
"625","Endless - Sarcastic Sounds Remix","17BeuwU5H2qbLetJP5gly8","Rence",131722,15,TRUE,"Endless (Sarcastic Sounds Remix)","4iqeagZdoH1mwkD5FQkuKu",2021-04-02,"catch a vibeeee",0.676,0.581,7,-11.065,1,0.0427,0.42,0,0.393,0.799,81.981,4
"626","Closing Time","1A5V1sxyCLpKJezp75tUXn","Semisonic",274160,75,FALSE,"20th Century Masters: The Millennium Collection: Best Of Semisonic","4JDBx5wQ82jb8PjLYPBP8L",2003-01-01,"catch a vibeeee",0.478,0.854,7,-5.454,1,0.0289,0.0204,1.21e-06,0.115,0.274,91.854,4
"627","With You","1BsCq2fxpa1llb73lDdgw5","ILLENIUM",186125,51,FALSE,"Ashes","1hG9qANsJg5lYm36MYun97",2016-02-15,"catch a vibeeee",0.676,0.697,7,-5.934,1,0.0411,0.0772,4.51e-05,0.326,0.118,89.944,4
"628","Closer","4dTVgHZFPlaq9nPbLVVLSG","Tegan and Sara",209280,59,FALSE,"Heartthrob","5IUJ6v408Z7pECC3BXUJxX",NA,"catch a vibeeee",0.588,0.751,0,-7.588,1,0.0328,0.00174,6.57e-05,0.353,0.52,136.979,4
"629","Where Is The Love?","3CNqo3gYrfexdrtjFmC9he","Black Eyed Peas",272533,20,FALSE,"Elephunk","4wBDclsxFzGnR4kVAAMI7K",NA,"catch a vibeeee",0.834,0.696,5,-3.224,1,0.197,0.11,0,0.13,0.804,94.09,4
"630","Pursuit Of Happiness (Nightmare)","6MtKObWYda2qnNIpJI21uD","Kid Cudi",295293,71,TRUE,"Man On The Moon: The End Of Day (Deluxe)","2S8AWAM0nxyFy66YnUfIs3",2009-01-01,"catch a vibeeee",0.63,0.605,0,-8.951,1,0.0414,0.484,9.29e-05,0.298,0.266,115.277,4
"631","Homecoming","4iz9lGMjU1lXS51oPmUmTe","Kanye West",203493,77,TRUE,"Graduation","4SZko61aMnmgvNhfhgTuD3",2007-09-11,"catch a vibeeee",0.667,0.747,1,-7.059,1,0.189,0.337,0,0.115,0.918,86.917,4
"632","Make Me Fade","2zca6hOc4QDTJUuZ6THBCa","K.Flay",279034,48,TRUE,"Tunesdays","1vaWeiw4ZUCd6ms5pQ19jM",2016-09-02,"catch a vibeeee",0.41,0.739,5,-4.466,1,0.0482,0.00471,0,0.0827,0.164,159.911,4
"633","Primadonna","4sOX1nhpKwFWPvoMMExi3q","MARINA",221075,74,FALSE,"Electra Heart (Deluxe)","49kf7gWWtReFwPcCNsvyUf",2012-04-30,"catch a vibeeee",0.66,0.689,4,-2.671,0,0.0337,0.0884,0,0.0922,0.427,127.98,4
"634","Shake It","46SFeuNs1K5D76D9vCwFuR","Metro Station",179946,51,FALSE,"Metro Station","7Eb0IrQS3xbuje3EsREVnb",NA,"catch a vibeeee",0.619,0.958,4,-3.83,1,0.0776,0.00212,2.23e-06,0.622,0.819,150.025,4
"635","Go Outside","0V8jGgK39sLsj2yAHHPigU","Cults",203066,52,FALSE,"Cults","0OvMqTVXYlNpWbGuxQrt6M",2011-05-23,"catch a vibeeee",0.366,0.704,2,-6.758,1,0.0326,0.122,0.939,0.345,0.495,77.473,4
"636","First Time","2eFjKl5cyPPYElDByCh6Tb","ILLENIUM",165779,62,FALSE,"First Time","6GwqbWxgikcrhZn8M2M7sc",2021-03-12,"catch a vibeeee",0.526,0.667,9,-5.451,1,0.0437,0.0505,0,0.321,0.43,155.085,4
"637","Holly","0KH3EDexTEFoWZxjX2f1gu","Ryan Caraveo",181478,39,TRUE,"Northend Sweetheart","59IZ19QhspSGGVYHZnZGoN",2021-07-30,"catch a vibeeee",0.678,0.639,1,-6.745,0,0.0351,0.334,0.0232,0.751,0.368,96.02,4
"638","1901","3FM33HqRlV7J1QJoPOnd2u","Phoenix",193106,67,FALSE,"Wolfgang Amadeus Phoenix","0IQbQC6V4UuHLcgO9Yt3uu",2009-05-25,"catch a vibeeee",0.591,0.831,0,-5.647,1,0.0415,0.0605,4.67e-05,0.19,0.705,144.084,4
"639","Young Forever","35srNkJVToAzYiZzron1FY","JAY-Z",253906,66,TRUE,"The Blueprint 3","2CUT0104gySOIvqwtXeFsX",2009-09-08,"catch a vibeeee",0.637,0.69,9,-3.214,0,0.0693,0.417,0,0.211,0.103,140.329,4
"640","Animal","1fBl642IhJOE5U319Gy2Go","Neon Trees",212293,70,FALSE,"Habits","7xpjpdislqMXOCw5xsDt4g",2010-01-01,"catch a vibeeee",0.482,0.833,5,-5.611,1,0.0449,0.000346,0,0.365,0.74,148.039,4
"641","Trumpets","5KONnBIQ9LqCxyeSPin26k","Jason Derulo",217419,64,FALSE,"Talk Dirty","4PeZu0It7qVrTG40t3HM9A",2013-09-10,"catch a vibeeee",0.635,0.691,0,-4.862,1,0.258,0.555,0,0.097,0.638,82.142,4
"642","Don’t Let Me Let Go (with ILLENIUM & EVAN GIIA)","251aCFbFK1f4Jkil96E5g1","Dillon Francis",205479,69,FALSE,"Don’t Let Me Let Go (with ILLENIUM & EVAN GIIA)","5fGpsmRrs2q0XWY8lo4xaA",2022-07-08,"catch a vibeeee",0.488,0.715,9,-4.656,1,0.0562,0.0367,0,0.122,0.397,145.979,4
"643","The Thrill","4wqzOaLxiCRy2Et8tRyNSX","Wiz Khalifa",234333,76,TRUE,"The Thrill","2M0nxA3m2sZ5DyDzCdzScf",2020-11-11,"catch a vibeeee",0.817,0.775,10,-4.767,0,0.108,0.277,0,0.108,0.806,126.984,4
"644","Beautiful","7rv0UuxMX7CpUUwEE1jVrd","Akon",312986,63,FALSE,"Freedom","7EZP6OSbWvMZTrEmlBt1HX",2008-01-01,"catch a vibeeee",0.743,0.948,0,-4.445,0,0.0893,0.122,0,0.112,0.614,130.024,4
"645","Erase Me - Main","6XkuklKiHYVTlVvWlTgQYP","Kid Cudi",192253,71,TRUE,"Man On The Moon II: The Legend Of Mr. Rager","08eM9GRdr5BCCHNqS3Wwud",2010-11-09,"catch a vibeeee",0.687,0.631,9,-5.612,1,0.129,0.063,0,0.108,0.853,186.071,4
"646","We Are Young (feat. Janelle Monáe)","7a86XRg84qjasly9f6bPSD","fun.",250626,74,FALSE,"Some Nights","7iycyHwOW2plljYIK6I1Zo",2012-02-21,"catch a vibeeee",0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,4
"647","Make Her Say","7dZAPeA3Of5j5Vaef0DQ6M","Kid Cudi",216413,62,TRUE,"Man On The Moon: The End Of Day (Deluxe)","2S8AWAM0nxyFy66YnUfIs3",2009-01-01,"catch a vibeeee",0.93,0.712,10,-5.156,0,0.0666,0.245,1.48e-05,0.116,0.456,99.054,4
"648","Body Back - VIP Remix","3iTZ5Fm4nDP8BNnBhg8RR7","Gryffin",214921,37,FALSE,"Gravity (Deluxe)","6uGDUodW2NJjHgltltb2HD",2020-12-10,"catch a vibeeee",0.613,0.762,8,-6.941,1,0.0453,0.163,0.000171,0.112,0.502,128.043,4
"649","Higher Ground (feat. Naomi Wild)","7KT7VGnPU5QVXN3q1BOeqb","ODESZA",215130,59,FALSE,"A Moment Apart","3VzsvmhnUb9OZ59bq2aoNZ",2017-09-08,"catch a vibeeee",0.629,0.852,1,-5.094,1,0.0521,0.0865,0.0215,0.263,0.415,104.997,4
"650","She's So Lovely","0wG4gampO24nC7VKm5pxjg","Scouting For Girls",223813,66,FALSE,"Scouting For Girls (Expanded Edition)","6kX0sZ1DFl2TE3e7SNJbkV",2007-09-17,"catch a vibeeee",0.496,0.857,0,-3.313,1,0.0649,0.0622,0,0.0495,0.619,167.144,4
"651","Ain't Gonna Leave","76viqO3tGyWHYbJgmV2gfN","A R I Z O N A",207400,51,FALSE,"GALLERY","2FNk380jCQyICbwtkOdEHE",2017-05-19,"catch a vibeeee",0.658,0.658,2,-4.866,1,0.0443,0.0628,0,0.0497,0.582,152.078,4
"652","Can't Leave You Alone (feat. Juice WRLD)","5kS3Kw2elRTrodnsyQuhvI","Maroon 5",196898,61,FALSE,"JORDI (Deluxe)","1pCA38N6MkLlthXtAOvZTU",2021-06-11,"catch a vibeeee",0.727,0.53,8,-7.296,1,0.0703,0.159,0,0.105,0.43,139.996,4
"653","Closer","7BKLCZ1jbUBVqRi2FVlTVw","The Chainsmokers",244960,84,FALSE,"Closer","0rSLgV8p5FzfnqlEk4GzxE",2016-07-29,"catch a vibeeee",0.748,0.524,8,-5.599,1,0.0338,0.414,0,0.111,0.661,95.01,4
"654","heaven come","2lTpnVnrqmYfAlgUNRfDSR","Josh Golden",176228,52,TRUE,"heaven come","151jH4X7h8l0lf0L6svPUr",2019-07-19,"catch a vibeeee",0.801,0.54,2,-7.538,0,0.0418,0.183,0.292,0.115,0.502,119.985,4
"655","You Belong With Me","3as6Wz3mwbTnusWhZjTUNr","Taylor Swift",231146,51,FALSE,"Fearless Platinum Edition","43OpbkiiIxJO8ktIB777Nn",2008-11-11,"catch a vibeeee",0.687,0.771,6,-4.424,1,0.0384,0.164,2.46e-05,0.112,0.445,129.964,4
"656","Capsize","2XMTqoHHSH0lvuXrvIEdco","FRENSHIP",237706,67,FALSE,"Truce - EP","5qeKpDQFyotJjLh61pUZQo",2016-09-02,"catch a vibeeee",0.683,0.708,5,-6.244,0,0.0305,0.0398,0.155,0.686,0.355,92.991,4
"657","How Hard I Try (feat. James Hersey)","7uzudGwu8EG5deuFD7EEJm","filous",198000,2,FALSE,"How Hard I Try (feat. James Hersey)","6cvHoxaW0RCXQMC5xQyAXF",2015-05-26,"catch a vibeeee",0.743,0.564,5,-8.761,1,0.045,0.299,0.000693,0.109,0.505,120.012,4
"658","Crazy Love","1gwwNLcYQRnzvkBhwDjUX3","Audien",174545,51,FALSE,"Crazy Love","4Q68FnYm5mNmg8HGXsBGeF",2016-08-19,"catch a vibeeee",0.691,0.883,11,-1.326,0,0.0488,0.318,2.45e-05,0.0742,0.606,109.982,4
